"","Investor_Id","Year","Percent"
"41822","58865-50",2011,10000
"41823","58865-50",2013,10000
"41824","58865-50",2018,10000
"41825","58865-77",2007,10000
"41826","58870-63",2011,5000
"41827","58870-63",2013,4400
"41828","58870-63",2014,4375
"41829","58870-63",2015,1074.38016528926
"41830","58870-63",2016,2500
"41831","58870-63",2017,2000
"41832","58870-63",2018,3333.33333333333
"41833","58871-98",2010,10000
"41834","58871-98",2011,10000
"41835","58871-98",2013,10000
"41836","58871-98",2017,10000
"41837","58872-25",2013,3333.33333333333
"41838","58872-25",2014,10000
"41839","58872-25",2016,10000
"41840","58873-96",2009,10000
"41841","58873-96",2017,10000
"41842","58874-59",2009,10000
"41843","58874-59",2010,5000
"41844","58874-59",2012,10000
"41845","58875-31",2006,10000
"41846","58875-31",2007,10000
"41847","58875-31",2011,10000
"41848","58875-31",2012,5000
"41849","58875-31",2013,10000
"41850","58877-38",2014,5000
"41851","58877-38",2015,1562.5
"41852","58877-38",2016,5000
"41853","58877-38",2017,5000
"41854","58877-38",2018,5000
"41855","58884-94",1993,10000
"41856","58884-94",2010,10000
"41857","58884-94",2011,10000
"41858","58885-93",2012,10000
"41859","58885-93",2016,10000
"41860","58885-93",2018,10000
"41861","58886-02",2005,5000
"41862","58886-02",2007,10000
"41863","58886-02",2010,10000
"41864","58894-57",2007,5000
"41865","58894-57",2008,10000
"41866","58894-57",2009,10000
"41867","58894-57",2010,2500
"41868","58894-57",2011,5000
"41869","58894-57",2012,5000
"41870","58894-57",2015,10000
"41871","58894-57",2016,10000
"41872","58900-69",2012,10000
"41873","58900-69",2013,10000
"41874","58900-69",2014,3333.33333333333
"41875","58900-69",2015,3333.33333333333
"41876","58900-69",2016,3333.33333333333
"41877","58900-69",2017,5000
"41878","58906-99",2005,5000
"41879","58906-99",2006,10000
"41880","58906-99",2008,5000
"41881","58906-99",2012,10000
"41882","58906-99",2013,10000
"41883","58906-99",2014,10000
"41884","58906-99",2015,2800
"41885","58906-99",2016,2000
"41886","58906-99",2017,5000
"41887","58906-99",2018,10000
"41888","58910-86",1991,10000
"41889","58910-86",1998,10000
"41890","58910-86",2001,3333.33333333333
"41891","58910-86",2002,5000
"41892","58910-86",2004,5000
"41893","58910-86",2005,5000
"41894","58910-86",2006,2000
"41895","58910-86",2007,2000
"41896","58910-86",2008,1239.6694214876
"41897","58910-86",2009,1666.66666666667
"41898","58910-86",2010,5000
"41899","58910-86",2011,2000
"41900","58910-86",2012,3333.33333333333
"41901","58910-86",2013,2500
"41902","58910-86",2014,5000
"41903","58910-86",2015,2800
"41904","58910-86",2016,2500
"41905","58910-86",2017,1562.5
"41906","58910-86",2018,5000
"41907","58917-79",1999,10000
"41908","58917-79",2002,5000
"41909","58917-79",2006,5000
"41910","58917-79",2007,5000
"41911","58917-79",2008,4400
"41912","58917-79",2009,5000
"41913","58917-79",2010,10000
"41914","58917-79",2011,5000
"41915","58917-79",2012,10000
"41916","58922-38",2010,10000
"41917","58922-38",2012,10000
"41918","58922-38",2013,2000
"41919","58922-38",2014,2000
"41920","58922-38",2015,1805.55555555556
"41921","58922-38",2016,3750
"41922","58922-38",2017,1735.53719008264
"41923","58922-38",2018,2800
"41924","58923-19",2012,10000
"41925","58923-19",2013,2000
"41926","58923-19",2014,3333.33333333333
"41927","58923-19",2015,10000
"41928","58923-19",2016,10000
"41929","58923-28",2008,10000
"41930","58923-28",2009,3333.33333333333
"41931","58923-28",2010,10000
"41932","58923-28",2011,10000
"41933","58923-28",2013,10000
"41934","58923-55",2013,10000
"41935","58923-55",2014,10000
"41936","58923-55",2016,10000
"41937","58923-55",2017,10000
"41938","58934-35",2014,3333.33333333333
"41939","58934-35",2016,3333.33333333333
"41940","58934-35",2017,5000
"41941","58934-35",2018,10000
"41942","58935-70",2008,10000
"41943","58935-70",2012,10000
"41944","58935-70",2013,5000
"41945","58935-70",2014,10000
"41946","58935-70",2015,3333.33333333333
"41947","58935-70",2016,5000
"41948","58935-70",2017,2000
"41949","58935-70",2018,10000
"41950","58941-01",2012,10000
"41951","58941-01",2013,10000
"41952","58941-01",2014,5000
"41953","58941-01",2015,10000
"41954","58943-35",2005,10000
"41955","58943-35",2008,10000
"41956","58943-35",2009,10000
"41957","58943-35",2010,5555.55555555555
"41958","58943-35",2012,10000
"41959","58943-35",2013,3333.33333333333
"41960","58943-35",2015,5000
"41961","58943-35",2018,10000
"41962","58947-31",2013,3600
"41963","58947-31",2014,2000
"41964","58947-31",2015,1836.73469387755
"41965","58947-31",2016,3333.33333333333
"41966","58947-31",2017,2500
"41967","58947-49",2013,10000
"41968","58958-29",2006,10000
"41969","58958-29",2011,10000
"41970","58958-29",2013,1111.11111111111
"41971","58958-29",2014,3254.43786982249
"41972","58958-29",2015,2222.22222222222
"41973","58962-88",2007,10000
"41974","58964-41",2014,10000
"41975","58970-98",2013,10000
"41976","58973-23",2012,10000
"41977","58973-23",2013,3750
"41978","58973-23",2014,5000
"41979","58973-23",2015,10000
"41980","58973-23",2016,10000
"41981","58974-31",2012,10000
"41982","58974-31",2013,2777.77777777778
"41983","58977-01",2013,2800
"41984","58977-01",2014,10000
"41985","58977-01",2015,5000
"41986","58977-01",2016,3333.33333333333
"41987","58977-01",2017,3333.33333333333
"41988","58977-01",2018,10000
"41989","58978-72",2013,5000
"41990","58980-79",2013,10000
"41991","58983-49",2011,10000
"41992","58983-49",2012,10000
"41993","58983-49",2014,10000
"41994","58984-57",2000,10000
"41995","58984-57",2007,10000
"41996","58984-57",2011,10000
"41997","58984-57",2012,10000
"41998","58984-57",2013,10000
"41999","58984-57",2014,3333.33333333333
"42000","58984-57",2015,5000
"42001","58984-57",2016,10000
"42002","58984-57",2017,10000
"42003","58988-17",2010,3333.33333333333
"42004","58988-17",2011,10000
"42005","58988-17",2012,2244.89795918367
"42006","58988-17",2013,3061.22448979592
"42007","58988-17",2014,1247.16553287982
"42008","58988-17",2015,1220.85048010974
"42009","58988-17",2016,579.591836734694
"42010","58988-17",2017,586.011342155009
"42011","58988-17",2018,1428.57142857143
"42012","58989-34",2007,3333.33333333333
"42013","58989-34",2008,10000
"42014","58989-34",2009,5555.55555555555
"42015","58989-34",2010,5000
"42016","58989-34",2013,10000
"42017","58989-34",2014,10000
"42018","58994-74",2014,6250
"42019","58994-74",2015,3750
"42020","58994-74",2016,1851.85185185185
"42021","58994-74",2017,1200
"42022","58994-74",2018,1851.85185185185
"42023","58996-09",2010,10000
"42024","58996-09",2011,10000
"42025","58996-09",2012,10000
"42026","58996-09",2013,10000
"42027","58996-09",2014,2500
"42028","58996-09",2015,1666.66666666667
"42029","58996-09",2016,5555.55555555555
"42030","58996-09",2018,5000
"42031","59017-51",2007,10000
"42032","59017-51",2013,5000
"42033","59017-51",2014,5000
"42034","59017-51",2015,5000
"42035","59017-51",2016,2800
"42036","59017-51",2017,10000
"42037","59021-20",2008,10000
"42038","59021-20",2011,10000
"42039","59021-20",2012,10000
"42040","59021-20",2013,10000
"42041","59021-20",2014,5000
"42042","59021-20",2015,10000
"42043","59021-20",2016,10000
"42044","59021-20",2017,10000
"42045","59034-61",2013,3333.33333333333
"42046","59034-61",2014,5000
"42047","59034-61",2015,1600
"42048","59034-61",2016,1428.57142857143
"42049","59034-61",2017,5555.55555555555
"42050","59043-07",2011,10000
"42051","59043-07",2014,2000
"42052","59043-07",2015,5000
"42053","59043-07",2016,10000
"42054","59043-07",2017,3333.33333333333
"42055","59046-31",2013,5000
"42056","59046-31",2014,1562.5
"42057","59046-31",2015,5555.55555555555
"42058","59046-31",2016,1875
"42059","59046-31",2017,10000
"42060","59046-31",2018,5000
"42061","59051-26",2007,5000
"42062","59051-26",2009,10000
"42063","59051-26",2013,10000
"42064","59051-26",2014,5555.55555555555
"42065","59051-26",2015,5000
"42066","59051-26",2016,10000
"42067","59051-26",2017,10000
"42068","59054-23",2009,10000
"42069","59054-23",2010,10000
"42070","59054-23",2011,10000
"42071","59054-23",2015,3333.33333333333
"42072","59054-23",2017,10000
"42073","59079-34",2002,5000
"42074","59079-34",2004,5000
"42075","59079-34",2005,3333.33333333333
"42076","59079-34",2006,5000
"42077","59079-34",2007,5000
"42078","59079-34",2008,3750
"42079","59079-34",2009,5000
"42080","59079-34",2010,6250
"42081","59079-34",2011,10000
"42082","59079-34",2012,3333.33333333333
"42083","59079-34",2013,5000
"42084","59079-34",2014,3750
"42085","59079-34",2015,10000
"42086","59079-34",2016,4400
"42087","59079-34",2017,5555.55555555555
"42088","59079-61",2011,10000
"42089","59079-61",2012,10000
"42090","59079-61",2013,3750
"42091","59079-61",2014,10000
"42092","59079-61",2015,2244.89795918367
"42093","59079-61",2016,2500
"42094","59079-61",2017,1428.57142857143
"42095","59079-61",2018,2500
"42096","59085-64",2017,10000
"42097","59088-16",2013,10000
"42098","59088-16",2014,5000
"42099","59088-16",2015,2500
"42100","59088-16",2016,10000
"42101","59095-45",1999,10000
"42102","59095-45",2004,10000
"42103","59095-45",2011,5000
"42104","59095-45",2013,10000
"42105","59095-45",2015,10000
"42106","59095-45",2018,10000
"42107","59095-72",2013,5000
"42108","59095-72",2014,5000
"42109","59095-72",2015,10000
"42110","59095-72",2016,5000
"42111","59095-72",2017,2500
"42112","59098-69",2010,10000
"42113","59098-69",2012,10000
"42114","59098-69",2013,5000
"42115","59101-93",2003,10000
"42116","59101-93",2006,10000
"42117","59102-11",2003,10000
"42118","59102-38",2003,10000
"42119","59128-30",2013,10000
"42120","59134-96",1999,10000
"42121","59134-96",2000,10000
"42122","59134-96",2001,10000
"42123","59134-96",2004,10000
"42124","59134-96",2006,10000
"42125","59134-96",2008,10000
"42126","59134-96",2009,10000
"42127","59135-86",2013,10000
"42128","59135-86",2016,10000
"42129","59135-86",2017,10000
"42130","59136-58",2001,10000
"42131","59136-58",2005,10000
"42132","59136-58",2015,10000
"42133","59154-04",2011,10000
"42134","59154-04",2012,10000
"42135","59154-04",2013,3333.33333333333
"42136","59154-04",2014,5555.55555555555
"42137","59154-04",2015,2000
"42138","59154-04",2016,3333.33333333333
"42139","59154-67",2013,5000
"42140","59161-06",2007,10000
"42141","59161-06",2009,5000
"42142","59161-06",2010,10000
"42143","59161-06",2011,2500
"42144","59161-06",2012,10000
"42145","59161-06",2013,3750
"42146","59161-06",2014,2500
"42147","59161-06",2015,10000
"42148","59161-06",2016,3333.33333333333
"42149","59161-06",2017,10000
"42150","59167-54",2007,5000
"42151","59167-54",2009,10000
"42152","59167-54",2010,5000
"42153","59167-54",2013,10000
"42154","59167-54",2015,10000
"42155","59167-54",2016,3333.33333333333
"42156","59169-43",2008,10000
"42157","59169-43",2009,10000
"42158","59169-43",2011,10000
"42159","59169-43",2013,5000
"42160","59169-43",2014,10000
"42161","59169-43",2015,5555.55555555555
"42162","59169-43",2016,10000
"42163","59169-43",2017,10000
"42164","59170-24",2013,10000
"42165","59170-24",2014,5000
"42166","59170-24",2015,5000
"42167","59170-24",2016,3333.33333333333
"42168","59170-24",2017,3333.33333333333
"42169","59176-72",2011,5000
"42170","59176-72",2012,10000
"42171","59176-72",2013,10000
"42172","59182-12",2013,5000
"42173","59182-12",2014,10000
"42174","59182-12",2015,4400
"42175","59182-12",2016,3333.33333333333
"42176","59182-12",2017,5555.55555555555
"42177","59182-12",2018,10000
"42178","59186-17",2010,10000
"42179","59186-17",2011,10000
"42180","59186-17",2012,5000
"42181","59186-17",2013,5000
"42182","59193-73",1998,10000
"42183","59193-73",1999,10000
"42184","59193-73",2000,10000
"42185","59193-73",2004,5000
"42186","59193-73",2005,10000
"42187","59193-73",2014,10000
"42188","59199-94",2013,10000
"42189","59199-94",2014,10000
"42190","59199-94",2015,10000
"42191","59199-94",2016,5000
"42192","59207-68",2003,10000
"42193","59207-68",2005,5000
"42194","59207-68",2007,10000
"42195","59207-68",2012,5000
"42196","59207-68",2014,5000
"42197","59207-68",2015,10000
"42198","59207-68",2016,10000
"42199","59207-95",2013,10000
"42200","59224-96",2006,10000
"42201","59226-58",2007,10000
"42202","59226-58",2011,10000
"42203","59226-58",2013,5000
"42204","59226-58",2014,10000
"42205","59226-58",2015,5000
"42206","59226-58",2017,10000
"42207","59227-93",2013,5000
"42208","59227-93",2016,10000
"42209","59229-91",2004,10000
"42210","59233-87",2012,3333.33333333333
"42211","59233-87",2013,10000
"42212","59233-87",2014,10000
"42213","59234-05",2011,10000
"42214","59234-05",2012,5000
"42215","59234-05",2013,2800
"42216","59234-05",2014,3750
"42217","59234-05",2017,5000
"42218","59235-04",2012,10000
"42219","59235-04",2013,10000
"42220","59235-04",2014,10000
"42221","59235-04",2015,5000
"42222","59235-04",2016,5555.55555555555
"42223","59235-04",2017,10000
"42224","59245-39",2018,10000
"42225","59251-24",2012,5000
"42226","59251-24",2014,10000
"42227","59253-22",2012,10000
"42228","59253-22",2013,10000
"42229","59256-28",2009,10000
"42230","59256-28",2012,3333.33333333333
"42231","59256-28",2013,1666.66666666667
"42232","59256-28",2014,2222.22222222222
"42233","59256-28",2015,3333.33333333333
"42234","59256-28",2016,3333.33333333333
"42235","59256-28",2017,3750
"42236","59264-20",2011,10000
"42237","59264-20",2012,2000
"42238","59264-20",2013,1836.73469387755
"42239","59264-20",2014,3333.33333333333
"42240","59264-20",2016,10000
"42241","59264-65",2011,5000
"42242","59264-65",2012,2777.77777777778
"42243","59264-65",2013,888.468809073724
"42244","59264-65",2014,1239.6694214876
"42245","59264-65",2015,918.367346938775
"42246","59264-65",2016,1200
"42247","59264-65",2017,1851.85185185185
"42248","59264-65",2018,2800
"42249","59271-31",2013,10000
"42250","59276-89",2013,10000
"42251","59276-89",2015,10000
"42252","59276-98",2013,10000
"42253","59276-98",2014,10000
"42254","59280-04",2013,3333.33333333333
"42255","59280-04",2014,3750
"42256","59280-04",2015,2500
"42257","59280-04",2016,2500
"42258","59280-04",2017,10000
"42259","59280-04",2018,3333.33333333333
"42260","59283-37",2013,3750
"42261","59283-37",2014,3750
"42262","59283-37",2015,5000
"42263","59283-37",2016,5000
"42264","59283-37",2017,3333.33333333333
"42265","59286-07",2012,10000
"42266","59286-07",2013,1666.66666666667
"42267","59286-07",2014,1570.2479338843
"42268","59286-07",2015,1562.5
"42269","59286-07",2016,1666.66666666667
"42270","59286-07",2017,2800
"42271","59286-07",2018,3333.33333333333
"42272","59522-41",2010,10000
"42273","59523-58",2011,10000
"42274","59523-58",2012,5000
"42275","59523-58",2013,10000
"42276","59523-58",2016,10000
"42277","59523-58",2017,10000
"42278","59601-07",2007,10000
"42279","59601-07",2010,10000
"42280","59601-07",2017,10000
"42281","59775-58",2017,10000
"42282","59775-58",2018,10000
"42283","59815-72",2012,10000
"42284","59815-72",2015,10000
"42285","59815-72",2018,3333.33333333333
"42286","59869-00",2010,10000
"42287","59869-00",2014,5000
"42288","59869-00",2015,10000
"42289","59869-00",2016,5000
"42290","59869-00",2017,6250
"42291","59885-65",2008,10000
"42292","59885-65",2010,3333.33333333333
"42293","59885-65",2011,10000
"42294","59885-65",2013,10000
"42295","59885-65",2014,5555.55555555555
"42296","59885-65",2015,5000
"42297","59885-65",2016,2000
"42298","59885-65",2017,10000
"42299","59886-01",1995,10000
"42300","59886-01",1996,10000
"42301","59886-01",1997,10000
"42302","59886-01",1998,10000
"42303","59886-01",2008,5000
"42304","59886-01",2009,10000
"42305","59886-01",2011,10000
"42306","59886-01",2012,3333.33333333333
"42307","59886-01",2013,2500
"42308","59886-01",2014,5000
"42309","59886-01",2015,5000
"42310","59886-01",2016,5000
"42311","59886-01",2017,2500
"42312","59886-01",2018,5000
"42313","59887-54",2012,10000
"42314","59887-54",2013,5000
"42315","59887-54",2016,5000
"42316","59889-43",2006,10000
"42317","59889-43",2011,10000
"42318","59889-43",2012,10000
"42319","59891-50",2012,10000
"42320","59891-50",2013,1224.48979591837
"42321","59891-50",2014,560
"42322","59891-50",2015,589.849108367627
"42323","59891-50",2016,891.79548156956
"42324","59891-50",2017,625
"42325","59891-50",2018,5000
"42326","59896-81",2013,5555.55555555555
"42327","59896-81",2014,10000
"42328","59896-81",2015,10000
"42329","59896-81",2016,3333.33333333333
"42330","59896-81",2017,5000
"42331","59896-81",2018,5000
"42332","59897-08",2005,10000
"42333","59897-08",2012,3333.33333333333
"42334","59897-08",2013,1836.73469387755
"42335","59897-08",2015,2000
"42336","59897-08",2016,3333.33333333333
"42337","59897-08",2017,5000
"42338","59897-08",2018,10000
"42339","59897-17",2009,10000
"42340","59897-17",2013,10000
"42341","59897-17",2016,5000
"42342","59900-14",2012,10000
"42343","59900-14",2013,2500
"42344","59900-14",2014,3750
"42345","59900-14",2015,10000
"42346","59900-14",2016,10000
"42347","59900-77",1999,10000
"42348","59900-77",2003,10000
"42349","59900-77",2004,10000
"42350","59900-77",2006,10000
"42351","59900-77",2009,5000
"42352","59900-77",2010,3333.33333333333
"42353","59900-77",2011,5000
"42354","59900-77",2012,3750
"42355","59900-77",2013,5000
"42356","59900-77",2014,1250
"42357","59900-77",2015,1530.61224489796
"42358","59900-77",2016,2500
"42359","59900-77",2017,1666.66666666667
"42360","59900-77",2018,3333.33333333333
"42361","59902-84",1998,10000
"42362","59902-84",1999,10000
"42363","59902-84",2000,3333.33333333333
"42364","59902-84",2001,10000
"42365","59902-84",2004,10000
"42366","59902-84",2005,10000
"42367","59902-84",2006,10000
"42368","59902-84",2011,10000
"42369","59902-84",2015,10000
"42370","59902-84",2016,5000
"42371","59902-84",2017,10000
"42372","59903-38",2013,10000
"42373","59903-56",2012,10000
"42374","59903-56",2013,3333.33333333333
"42375","59903-56",2014,3333.33333333333
"42376","59903-56",2015,3333.33333333333
"42377","59903-56",2016,5000
"42378","59903-56",2017,10000
"42379","59903-56",2018,10000
"42380","59904-37",2013,10000
"42381","59904-37",2014,10000
"42382","59904-37",2015,10000
"42383","59904-37",2017,5000
"42384","59904-37",2018,10000
"42385","59904-82",2007,10000
"42386","59904-82",2008,10000
"42387","59904-82",2010,5000
"42388","59904-82",2012,10000
"42389","59904-82",2013,2500
"42390","59904-82",2014,5000
"42391","59906-08",2010,10000
"42392","59906-08",2012,10000
"42393","59906-08",2014,10000
"42394","59908-15",2012,10000
"42395","59908-15",2013,10000
"42396","59908-15",2014,10000
"42397","59908-15",2016,5000
"42398","59915-44",2005,10000
"42399","59915-44",2006,10000
"42400","59915-44",2008,10000
"42401","59915-44",2009,10000
"42402","59915-44",2013,10000
"42403","59916-43",2013,5000
"42404","59916-43",2014,10000
"42405","59916-43",2016,5000
"42406","59916-43",2018,10000
"42407","59916-70",2004,10000
"42408","59916-70",2007,5000
"42409","59916-70",2008,10000
"42410","59924-80",2011,10000
"42411","59924-80",2014,10000
"42412","59924-80",2015,10000
"42413","59924-98",2012,10000
"42414","59924-98",2013,3333.33333333333
"42415","59924-98",2015,2000
"42416","59924-98",2016,10000
"42417","59929-39",2010,10000
"42418","59929-39",2012,10000
"42419","59929-39",2018,10000
"42420","59932-00",2012,5555.55555555555
"42421","59932-00",2013,2500
"42422","59932-00",2014,10000
"42423","59932-00",2015,5555.55555555555
"42424","59932-00",2016,2800
"42425","59932-00",2017,2653.0612244898
"42426","59932-00",2018,5000
"42427","59932-45",1999,10000
"42428","59932-45",2003,10000
"42429","59932-45",2005,5555.55555555555
"42430","59932-45",2006,10000
"42431","59932-45",2008,3333.33333333333
"42432","59932-45",2009,3437.5
"42433","59932-45",2010,1570.2479338843
"42434","59932-45",2011,2231.40495867769
"42435","59932-45",2012,1383.21995464853
"42436","59932-45",2013,1150
"42437","59932-45",2014,950
"42438","59932-45",2015,1326.5306122449
"42439","59932-45",2016,1666.66666666667
"42440","59932-45",2017,1666.66666666667
"42441","59933-62",2013,3333.33333333333
"42442","59937-13",2013,10000
"42443","59938-66",2014,3333.33333333333
"42444","59938-66",2015,3333.33333333333
"42445","59938-66",2016,5555.55555555555
"42446","59938-66",2017,5555.55555555555
"42447","59938-66",2018,5000
"42448","59939-74",2009,10000
"42449","59939-74",2011,10000
"42450","59939-74",2013,5000
"42451","59939-74",2014,10000
"42452","59939-74",2015,2500
"42453","59939-74",2016,3333.33333333333
"42454","59939-74",2017,3333.33333333333
"42455","59939-74",2018,5000
"42456","59939-92",2013,10000
"42457","59943-97",2012,10000
"42458","59943-97",2013,3750
"42459","59945-86",2013,10000
"42460","59950-63",2010,10000
"42461","59950-63",2011,10000
"42462","59950-63",2012,2500
"42463","59950-63",2013,2000
"42464","59950-63",2014,2500
"42465","59950-63",2017,10000
"42466","59951-44",2009,10000
"42467","59951-44",2012,10000
"42468","59951-44",2013,10000
"42469","59954-23",2007,5000
"42470","59954-23",2009,10000
"42471","59954-23",2011,5000
"42472","59954-23",2012,5000
"42473","59954-23",2013,5555.55555555555
"42474","59954-23",2015,10000
"42475","59954-23",2017,3750
"42476","59954-41",2007,10000
"42477","59961-88",2015,10000
"42478","59961-88",2016,5555.55555555555
"42479","59961-88",2017,5537.19008264463
"42480","59961-88",2018,2000
"42481","59963-32",2010,10000
"42482","59963-32",2013,10000
"42483","59964-04",2013,10000
"42484","59968-81",2003,10000
"42485","59969-17",2013,10000
"42486","59969-17",2014,10000
"42487","59969-17",2017,10000
"42488","59973-67",2007,10000
"42489","59973-67",2009,10000
"42490","59973-67",2010,10000
"42491","59973-67",2013,10000
"42492","59977-00",2006,10000
"42493","59977-00",2007,3333.33333333333
"42494","59977-00",2008,3333.33333333333
"42495","59977-00",2009,10000
"42496","59977-00",2010,2500
"42497","59977-00",2011,5000
"42498","59977-00",2012,10000
"42499","59977-00",2013,3333.33333333333
"42500","59977-00",2015,10000
"42501","59977-63",2002,10000
"42502","59977-63",2008,10000
"42503","59977-63",2009,10000
"42504","59977-63",2011,5000
"42505","59977-63",2012,3333.33333333333
"42506","59977-63",2013,5555.55555555555
"42507","59977-63",2014,3333.33333333333
"42508","59977-63",2015,5000
"42509","59977-63",2016,2500
"42510","59977-63",2017,2222.22222222222
"42511","59978-26",1999,5000
"42512","59978-26",2000,5000
"42513","59978-26",2003,10000
"42514","59978-26",2004,10000
"42515","59978-26",2006,10000
"42516","59978-26",2008,10000
"42517","59978-26",2009,5000
"42518","59978-26",2010,2800
"42519","59978-26",2011,2222.22222222222
"42520","59978-26",2012,2500
"42521","59978-26",2013,10000
"42522","59978-26",2014,2500
"42523","59978-26",2015,5000
"42524","59978-26",2016,2500
"42525","59981-68",2014,3333.33333333333
"42526","59981-68",2015,3750
"42527","59981-68",2016,5000
"42528","59990-77",2009,10000
"42529","59990-77",2011,5000
"42530","59990-77",2013,2500
"42531","59990-77",2014,3333.33333333333
"42532","59990-77",2015,5555.55555555555
"42533","59990-77",2016,10000
"42534","59991-49",2013,10000
"42535","59991-49",2014,1562.5
"42536","59991-49",2015,1851.85185185185
"42537","59991-49",2016,1604.93827160494
"42538","59991-49",2017,1005.91715976331
"42539","59991-49",2018,1562.5
"42540","59991-67",2012,10000
"42541","59991-67",2013,3877.55102040816
"42542","59991-67",2014,2500
"42543","59991-67",2015,3333.33333333333
"42544","59991-67",2016,2000
"42545","59991-67",2017,4400
"42546","59991-67",2018,3333.33333333333
"42547","59994-73",2006,10000
"42548","59994-73",2007,10000
"42549","59994-73",2009,5000
"42550","59994-73",2010,10000
"42551","59994-73",2011,3333.33333333333
"42552","59994-73",2013,5000
"42553","59994-73",2014,5000
"42554","59995-09",2008,10000
"42555","59995-09",2013,10000
"42556","59995-09",2014,10000
"42557","59995-09",2015,10000
"42558","59995-09",2016,10000
"42559","59995-09",2017,5000
"42560","59995-36",2013,10000
"42561","59995-54",2008,10000
"42562","59995-54",2011,10000
"42563","59995-54",2012,3333.33333333333
"42564","59995-54",2013,3333.33333333333
"42565","59995-54",2014,10000
"42566","59995-54",2016,10000
"42567","59995-54",2017,2000
"42568","60004-54",2013,10000
"42569","60004-54",2014,10000
"42570","60004-54",2015,10000
"42571","60004-54",2016,2500
"42572","60004-54",2017,5000
"42573","60006-79",2013,5000
"42574","60006-79",2014,3333.33333333333
"42575","60006-79",2015,2500
"42576","60006-79",2016,1604.93827160494
"42577","60006-79",2017,2000
"42578","60006-79",2018,10000
"42579","60007-78",2011,5000
"42580","60007-78",2012,5000
"42581","60007-78",2013,2000
"42582","60007-78",2014,1735.53719008264
"42583","60007-78",2015,1597.63313609467
"42584","60007-78",2016,1200
"42585","60007-78",2017,1836.73469387755
"42586","60007-78",2018,10000
"42587","60009-22",2001,5000
"42588","60009-22",2004,10000
"42589","60009-22",2006,10000
"42590","60009-22",2008,5000
"42591","60009-22",2010,5000
"42592","60009-22",2011,3333.33333333333
"42593","60009-22",2012,10000
"42594","60009-22",2013,2500
"42595","60009-22",2014,5000
"42596","60009-22",2015,5000
"42597","60009-22",2016,10000
"42598","60009-22",2017,10000
"42599","60011-74",2013,10000
"42600","60012-37",2000,10000
"42601","60012-37",2010,10000
"42602","60012-37",2013,3333.33333333333
"42603","60012-37",2014,5000
"42604","60012-37",2015,5000
"42605","60012-37",2016,10000
"42606","60012-37",2017,5000
"42607","60012-37",2018,10000
"42608","60015-43",2006,10000
"42609","60015-43",2007,5000
"42610","60015-43",2008,5000
"42611","60015-43",2010,10000
"42612","60017-23",2010,10000
"42613","60017-23",2012,10000
"42614","60017-23",2013,2800
"42615","60017-23",2014,10000
"42616","60017-23",2016,5000
"42617","60017-23",2017,10000
"42618","60020-20",2014,5000
"42619","60020-20",2015,5000
"42620","60020-20",2016,10000
"42621","60020-20",2018,10000
"42622","60021-46",2013,10000
"42623","60026-68",2012,3333.33333333333
"42624","60026-68",2013,1666.66666666667
"42625","60026-68",2014,3333.33333333333
"42626","60026-68",2015,5000
"42627","60026-68",2016,2066.11570247934
"42628","60026-68",2017,2653.0612244898
"42629","60026-68",2018,3333.33333333333
"42630","60026-77",2009,10000
"42631","60026-77",2010,10000
"42632","60026-77",2011,5000
"42633","60026-77",2012,5000
"42634","60026-77",2013,2187.5
"42635","60026-77",2014,2222.22222222222
"42636","60026-77",2015,2592.59259259259
"42637","60026-77",2016,3333.33333333333
"42638","60026-77",2017,2500
"42639","60026-77",2018,10000
"42640","60027-31",2008,10000
"42641","60027-31",2009,5000
"42642","60027-31",2010,10000
"42643","60027-31",2012,5000
"42644","60027-31",2013,10000
"42645","60027-40",2006,10000
"42646","60027-40",2013,10000
"42647","60027-40",2014,5000
"42648","60027-40",2015,10000
"42649","60027-40",2016,10000
"42650","60028-30",2003,10000
"42651","60028-30",2004,10000
"42652","60028-30",2005,10000
"42653","60028-30",2007,5000
"42654","60028-30",2008,5000
"42655","60028-30",2010,5000
"42656","60028-30",2011,10000
"42657","60028-30",2012,5000
"42658","60028-30",2013,2000
"42659","60028-30",2014,2000
"42660","60028-30",2015,5000
"42661","60028-30",2016,3061.22448979592
"42662","60028-30",2017,5555.55555555555
"42663","60028-93",2013,5000
"42664","60028-93",2014,5000
"42665","60028-93",2015,10000
"42666","60028-93",2016,10000
"42667","60028-93",2017,10000
"42668","60032-35",2013,10000
"42669","60032-35",2014,5555.55555555555
"42670","60032-35",2015,2777.77777777778
"42671","60032-35",2016,10000
"42672","60032-35",2017,5555.55555555555
"42673","60032-35",2018,10000
"42674","60033-25",2013,3750
"42675","60033-25",2014,5555.55555555555
"42676","60033-25",2015,3333.33333333333
"42677","60033-25",2016,3333.33333333333
"42678","60033-25",2018,10000
"42679","60034-15",2013,10000
"42680","60034-15",2014,10000
"42681","60036-22",2003,10000
"42682","60036-22",2006,10000
"42683","60036-22",2008,10000
"42684","60036-22",2009,10000
"42685","60036-22",2011,5000
"42686","60036-22",2012,10000
"42687","60036-22",2013,4400
"42688","60036-22",2014,2222.22222222222
"42689","60036-22",2015,1428.57142857143
"42690","60036-22",2016,2000
"42691","60036-22",2017,2000
"42692","60036-22",2018,10000
"42693","60036-31",2013,10000
"42694","60036-31",2014,10000
"42695","60036-31",2017,10000
