Scenario,Replication,Object Type,Object Name,Data Source,Category,Data Item,Statistic Type,Value
Scenario3,9,TimePath,TimePath14,[Travelers],EntryQueue,NumberWaiting,Minimum,0
Scenario3,10,TimePath,TimePath14,[Travelers],EntryQueue,NumberWaiting,Minimum,0
Scenario3,1,TimePath,TimePath14,[Travelers],EntryQueue,TimeWaiting,Average,0
Scenario3,2,TimePath,TimePath14,[Travelers],EntryQueue,TimeWaiting,Average,0
Scenario3,3,TimePath,TimePath14,[Travelers],EntryQueue,TimeWaiting,Average,0
Scenario3,4,TimePath,TimePath14,[Travelers],EntryQueue,TimeWaiting,Average,0
Scenario3,5,TimePath,TimePath14,[Travelers],EntryQueue,TimeWaiting,Average,0
Scenario3,6,TimePath,TimePath14,[Travelers],EntryQueue,TimeWaiting,Average,0
Scenario3,7,TimePath,TimePath14,[Travelers],EntryQueue,TimeWaiting,Average,0
Scenario3,8,TimePath,TimePath14,[Travelers],EntryQueue,TimeWaiting,Average,0
Scenario3,9,TimePath,TimePath14,[Travelers],EntryQueue,TimeWaiting,Average,0
Scenario3,10,TimePath,TimePath14,[Travelers],EntryQueue,TimeWaiting,Average,0
Scenario3,1,TimePath,TimePath14,[Travelers],EntryQueue,TimeWaiting,Maximum,0
Scenario3,2,TimePath,TimePath14,[Travelers],EntryQueue,TimeWaiting,Maximum,0
Scenario3,3,TimePath,TimePath14,[Travelers],EntryQueue,TimeWaiting,Maximum,0
Scenario3,4,TimePath,TimePath14,[Travelers],EntryQueue,TimeWaiting,Maximum,0
Scenario3,5,TimePath,TimePath14,[Travelers],EntryQueue,TimeWaiting,Maximum,0
Scenario3,6,TimePath,TimePath14,[Travelers],EntryQueue,TimeWaiting,Maximum,0
Scenario3,7,TimePath,TimePath14,[Travelers],EntryQueue,TimeWaiting,Maximum,0
Scenario3,8,TimePath,TimePath14,[Travelers],EntryQueue,TimeWaiting,Maximum,0
Scenario3,9,TimePath,TimePath14,[Travelers],EntryQueue,TimeWaiting,Maximum,0
Scenario3,10,TimePath,TimePath14,[Travelers],EntryQueue,TimeWaiting,Maximum,0
Scenario3,1,TimePath,TimePath14,[Travelers],EntryQueue,TimeWaiting,Minimum,0
Scenario3,2,TimePath,TimePath14,[Travelers],EntryQueue,TimeWaiting,Minimum,0
Scenario3,3,TimePath,TimePath14,[Travelers],EntryQueue,TimeWaiting,Minimum,0
Scenario3,4,TimePath,TimePath14,[Travelers],EntryQueue,TimeWaiting,Minimum,0
Scenario3,5,TimePath,TimePath14,[Travelers],EntryQueue,TimeWaiting,Minimum,0
Scenario3,6,TimePath,TimePath14,[Travelers],EntryQueue,TimeWaiting,Minimum,0
Scenario3,7,TimePath,TimePath14,[Travelers],EntryQueue,TimeWaiting,Minimum,0
Scenario3,8,TimePath,TimePath14,[Travelers],EntryQueue,TimeWaiting,Minimum,0
Scenario3,9,TimePath,TimePath14,[Travelers],EntryQueue,TimeWaiting,Minimum,0
Scenario3,10,TimePath,TimePath14,[Travelers],EntryQueue,TimeWaiting,Minimum,0
Scenario3,1,TimePath,TimePath14,[Travelers],FlowTime,TimeOnLink,Average,0.108093813382758
Scenario3,2,TimePath,TimePath14,[Travelers],FlowTime,TimeOnLink,Average,0.129545087228962
Scenario3,3,TimePath,TimePath14,[Travelers],FlowTime,TimeOnLink,Average,0.111949040570675
Scenario3,4,TimePath,TimePath14,[Travelers],FlowTime,TimeOnLink,Average,0.130440243038131
Scenario3,5,TimePath,TimePath14,[Travelers],FlowTime,TimeOnLink,Average,0.11954107999562
Scenario3,6,TimePath,TimePath14,[Travelers],FlowTime,TimeOnLink,Average,0.120662082152791
Scenario3,7,TimePath,TimePath14,[Travelers],FlowTime,TimeOnLink,Average,0.134528881006128
Scenario3,8,TimePath,TimePath14,[Travelers],FlowTime,TimeOnLink,Average,0.116478379495564
Scenario3,9,TimePath,TimePath14,[Travelers],FlowTime,TimeOnLink,Average,0.138590260410548
Scenario3,10,TimePath,TimePath14,[Travelers],FlowTime,TimeOnLink,Average,0.124030986730573
Scenario3,1,TimePath,TimePath14,[Travelers],FlowTime,TimeOnLink,Maximum,0.128576619645433
Scenario3,2,TimePath,TimePath14,[Travelers],FlowTime,TimeOnLink,Maximum,0.202097529351691
Scenario3,3,TimePath,TimePath14,[Travelers],FlowTime,TimeOnLink,Maximum,0.153733717011399
Scenario3,4,TimePath,TimePath14,[Travelers],FlowTime,TimeOnLink,Maximum,0.193848812837108
Scenario3,5,TimePath,TimePath14,[Travelers],FlowTime,TimeOnLink,Maximum,0.151313332159862
Scenario3,6,TimePath,TimePath14,[Travelers],FlowTime,TimeOnLink,Maximum,0.15476106946646
Scenario3,7,TimePath,TimePath14,[Travelers],FlowTime,TimeOnLink,Maximum,0.180561774038236
Scenario3,8,TimePath,TimePath14,[Travelers],FlowTime,TimeOnLink,Maximum,0.139114784875443
Scenario3,9,TimePath,TimePath14,[Travelers],FlowTime,TimeOnLink,Maximum,0.184639985907354
Scenario3,10,TimePath,TimePath14,[Travelers],FlowTime,TimeOnLink,Maximum,0.207193707633316
Scenario3,1,TimePath,TimePath14,[Travelers],FlowTime,TimeOnLink,Minimum,0.0992370460825098
Scenario3,2,TimePath,TimePath14,[Travelers],FlowTime,TimeOnLink,Minimum,0.0977501334882345
Scenario3,3,TimePath,TimePath14,[Travelers],FlowTime,TimeOnLink,Minimum,0.0940550574420234
Scenario3,4,TimePath,TimePath14,[Travelers],FlowTime,TimeOnLink,Minimum,0.0981643874440898
Scenario3,5,TimePath,TimePath14,[Travelers],FlowTime,TimeOnLink,Minimum,0.097502543802733
Scenario3,6,TimePath,TimePath14,[Travelers],FlowTime,TimeOnLink,Minimum,0.0994919013682074
Scenario3,7,TimePath,TimePath14,[Travelers],FlowTime,TimeOnLink,Minimum,0.107462836283052
Scenario3,8,TimePath,TimePath14,[Travelers],FlowTime,TimeOnLink,Minimum,0.098230382989672
Scenario3,9,TimePath,TimePath14,[Travelers],FlowTime,TimeOnLink,Minimum,0.0982744427273161
Scenario3,10,TimePath,TimePath14,[Travelers],FlowTime,TimeOnLink,Minimum,0.0991267971296281
Scenario3,1,TimePath,TimePath14,[Travelers],Throughput,NumberEntered,Total,8
Scenario3,2,TimePath,TimePath14,[Travelers],Throughput,NumberEntered,Total,8
Scenario3,3,TimePath,TimePath14,[Travelers],Throughput,NumberEntered,Total,8
Scenario3,4,TimePath,TimePath14,[Travelers],Throughput,NumberEntered,Total,8
Scenario3,5,TimePath,TimePath14,[Travelers],Throughput,NumberEntered,Total,8
Scenario3,6,TimePath,TimePath14,[Travelers],Throughput,NumberEntered,Total,8
Scenario3,7,TimePath,TimePath14,[Travelers],Throughput,NumberEntered,Total,8
Scenario3,8,TimePath,TimePath14,[Travelers],Throughput,NumberEntered,Total,8
Scenario3,9,TimePath,TimePath14,[Travelers],Throughput,NumberEntered,Total,8
Scenario3,10,TimePath,TimePath14,[Travelers],Throughput,NumberEntered,Total,8
Scenario3,1,TimePath,TimePath14,[Travelers],Throughput,NumberExited,Total,8
Scenario3,2,TimePath,TimePath14,[Travelers],Throughput,NumberExited,Total,8
Scenario3,3,TimePath,TimePath14,[Travelers],Throughput,NumberExited,Total,8
Scenario3,4,TimePath,TimePath14,[Travelers],Throughput,NumberExited,Total,8
Scenario3,5,TimePath,TimePath14,[Travelers],Throughput,NumberExited,Total,8
Scenario3,6,TimePath,TimePath14,[Travelers],Throughput,NumberExited,Total,8
Scenario3,7,TimePath,TimePath14,[Travelers],Throughput,NumberExited,Total,8
Scenario3,8,TimePath,TimePath14,[Travelers],Throughput,NumberExited,Total,8
Scenario3,9,TimePath,TimePath14,[Travelers],Throughput,NumberExited,Total,8
Scenario3,10,TimePath,TimePath14,[Travelers],Throughput,NumberExited,Total,8
Scenario3,1,TimePath,TimePath15,[Flow],Throughput,VolumeFlowIn,Total,0
Scenario3,2,TimePath,TimePath15,[Flow],Throughput,VolumeFlowIn,Total,0
Scenario3,3,TimePath,TimePath15,[Flow],Throughput,VolumeFlowIn,Total,0
Scenario3,4,TimePath,TimePath15,[Flow],Throughput,VolumeFlowIn,Total,0
Scenario3,5,TimePath,TimePath15,[Flow],Throughput,VolumeFlowIn,Total,0
Scenario3,6,TimePath,TimePath15,[Flow],Throughput,VolumeFlowIn,Total,0
Scenario3,7,TimePath,TimePath15,[Flow],Throughput,VolumeFlowIn,Total,0
Scenario3,8,TimePath,TimePath15,[Flow],Throughput,VolumeFlowIn,Total,0
Scenario3,9,TimePath,TimePath15,[Flow],Throughput,VolumeFlowIn,Total,0
Scenario3,10,TimePath,TimePath15,[Flow],Throughput,VolumeFlowIn,Total,0
Scenario3,1,TimePath,TimePath15,[Flow],Throughput,VolumeFlowOut,Total,0
Scenario3,2,TimePath,TimePath15,[Flow],Throughput,VolumeFlowOut,Total,0
Scenario3,3,TimePath,TimePath15,[Flow],Throughput,VolumeFlowOut,Total,0
Scenario3,4,TimePath,TimePath15,[Flow],Throughput,VolumeFlowOut,Total,0
Scenario3,5,TimePath,TimePath15,[Flow],Throughput,VolumeFlowOut,Total,0
Scenario3,6,TimePath,TimePath15,[Flow],Throughput,VolumeFlowOut,Total,0
Scenario3,7,TimePath,TimePath15,[Flow],Throughput,VolumeFlowOut,Total,0
Scenario3,8,TimePath,TimePath15,[Flow],Throughput,VolumeFlowOut,Total,0
Scenario3,9,TimePath,TimePath15,[Flow],Throughput,VolumeFlowOut,Total,0
Scenario3,10,TimePath,TimePath15,[Flow],Throughput,VolumeFlowOut,Total,0
Scenario3,1,TimePath,TimePath15,[Flow],Throughput,WeightFlowIn,Total,0
Scenario3,2,TimePath,TimePath15,[Flow],Throughput,WeightFlowIn,Total,0
Scenario3,3,TimePath,TimePath15,[Flow],Throughput,WeightFlowIn,Total,0
Scenario3,4,TimePath,TimePath15,[Flow],Throughput,WeightFlowIn,Total,0
Scenario3,5,TimePath,TimePath15,[Flow],Throughput,WeightFlowIn,Total,0
Scenario3,6,TimePath,TimePath15,[Flow],Throughput,WeightFlowIn,Total,0
Scenario3,7,TimePath,TimePath15,[Flow],Throughput,WeightFlowIn,Total,0
Scenario3,8,TimePath,TimePath15,[Flow],Throughput,WeightFlowIn,Total,0
Scenario3,9,TimePath,TimePath15,[Flow],Throughput,WeightFlowIn,Total,0
Scenario3,10,TimePath,TimePath15,[Flow],Throughput,WeightFlowIn,Total,0
Scenario3,1,TimePath,TimePath15,[Flow],Throughput,WeightFlowOut,Total,0
Scenario3,2,TimePath,TimePath15,[Flow],Throughput,WeightFlowOut,Total,0
Scenario3,3,TimePath,TimePath15,[Flow],Throughput,WeightFlowOut,Total,0
Scenario3,4,TimePath,TimePath15,[Flow],Throughput,WeightFlowOut,Total,0
Scenario3,5,TimePath,TimePath15,[Flow],Throughput,WeightFlowOut,Total,0
Scenario3,6,TimePath,TimePath15,[Flow],Throughput,WeightFlowOut,Total,0
Scenario3,7,TimePath,TimePath15,[Flow],Throughput,WeightFlowOut,Total,0
Scenario3,8,TimePath,TimePath15,[Flow],Throughput,WeightFlowOut,Total,0
Scenario3,9,TimePath,TimePath15,[Flow],Throughput,WeightFlowOut,Total,0
Scenario3,10,TimePath,TimePath15,[Flow],Throughput,WeightFlowOut,Total,0
Scenario3,1,TimePath,TimePath15,[Object],Costs,TotalCost,Total,0
Scenario3,2,TimePath,TimePath15,[Object],Costs,TotalCost,Total,0
Scenario3,3,TimePath,TimePath15,[Object],Costs,TotalCost,Total,0
Scenario3,4,TimePath,TimePath15,[Object],Costs,TotalCost,Total,0
Scenario3,5,TimePath,TimePath15,[Object],Costs,TotalCost,Total,0
Scenario3,6,TimePath,TimePath15,[Object],Costs,TotalCost,Total,0
Scenario3,7,TimePath,TimePath15,[Object],Costs,TotalCost,Total,0
Scenario3,8,TimePath,TimePath15,[Object],Costs,TotalCost,Total,0
Scenario3,9,TimePath,TimePath15,[Object],Costs,TotalCost,Total,0
Scenario3,10,TimePath,TimePath15,[Object],Costs,TotalCost,Total,0
Scenario3,1,TimePath,TimePath15,[Travelers],Content,NumberAccumulated,Average,0.0324074074074041
Scenario3,2,TimePath,TimePath15,[Travelers],Content,NumberAccumulated,Average,0.0324074074074041
Scenario3,3,TimePath,TimePath15,[Travelers],Content,NumberAccumulated,Average,0.0324074074074041
Scenario3,4,TimePath,TimePath15,[Travelers],Content,NumberAccumulated,Average,0.0324074074074041
Scenario3,5,TimePath,TimePath15,[Travelers],Content,NumberAccumulated,Average,0.0324074074074041
Scenario3,6,TimePath,TimePath15,[Travelers],Content,NumberAccumulated,Average,0.0324074074074041
Scenario3,7,TimePath,TimePath15,[Travelers],Content,NumberAccumulated,Average,0.0324074074074041
Scenario3,8,TimePath,TimePath15,[Travelers],Content,NumberAccumulated,Average,0.0324074074074041
Scenario3,9,TimePath,TimePath15,[Travelers],Content,NumberAccumulated,Average,0.0324074074074041
Scenario3,10,TimePath,TimePath15,[Travelers],Content,NumberAccumulated,Average,0.0324074074074041
Scenario3,1,TimePath,TimePath15,[Travelers],Content,NumberAccumulated,Maximum,1
Scenario3,2,TimePath,TimePath15,[Travelers],Content,NumberAccumulated,Maximum,1
Scenario3,3,TimePath,TimePath15,[Travelers],Content,NumberAccumulated,Maximum,1
Scenario3,4,TimePath,TimePath15,[Travelers],Content,NumberAccumulated,Maximum,1
Scenario3,5,TimePath,TimePath15,[Travelers],Content,NumberAccumulated,Maximum,1
Scenario3,6,TimePath,TimePath15,[Travelers],Content,NumberAccumulated,Maximum,1
Scenario3,7,TimePath,TimePath15,[Travelers],Content,NumberAccumulated,Maximum,1
Scenario3,8,TimePath,TimePath15,[Travelers],Content,NumberAccumulated,Maximum,1
Scenario3,9,TimePath,TimePath15,[Travelers],Content,NumberAccumulated,Maximum,1
Scenario3,10,TimePath,TimePath15,[Travelers],Content,NumberAccumulated,Maximum,1
Scenario3,1,TimePath,TimePath15,[Travelers],Content,NumberAccumulated,Minimum,0
Scenario3,2,TimePath,TimePath15,[Travelers],Content,NumberAccumulated,Minimum,0
Scenario3,3,TimePath,TimePath15,[Travelers],Content,NumberAccumulated,Minimum,0
Scenario3,4,TimePath,TimePath15,[Travelers],Content,NumberAccumulated,Minimum,0
Scenario3,5,TimePath,TimePath15,[Travelers],Content,NumberAccumulated,Minimum,0
Scenario3,6,TimePath,TimePath15,[Travelers],Content,NumberAccumulated,Minimum,0
Scenario3,7,TimePath,TimePath15,[Travelers],Content,NumberAccumulated,Minimum,0
Scenario3,8,TimePath,TimePath15,[Travelers],Content,NumberAccumulated,Minimum,0
Scenario3,9,TimePath,TimePath15,[Travelers],Content,NumberAccumulated,Minimum,0
Scenario3,10,TimePath,TimePath15,[Travelers],Content,NumberAccumulated,Minimum,0
Scenario3,1,TimePath,TimePath15,[Travelers],Content,NumberOnLink,Average,0.0427140207950043
Scenario3,2,TimePath,TimePath15,[Travelers],Content,NumberOnLink,Average,0.0430668476157542
Scenario3,3,TimePath,TimePath15,[Travelers],Content,NumberOnLink,Average,0.0455476100195291
Scenario3,4,TimePath,TimePath15,[Travelers],Content,NumberOnLink,Average,0.0378076220938814
Scenario3,5,TimePath,TimePath15,[Travelers],Content,NumberOnLink,Average,0.0411302577981725
Scenario3,6,TimePath,TimePath15,[Travelers],Content,NumberOnLink,Average,0.0433798451001506
Scenario3,7,TimePath,TimePath15,[Travelers],Content,NumberOnLink,Average,0.0390817246556452
Scenario3,8,TimePath,TimePath15,[Travelers],Content,NumberOnLink,Average,0.0420667700947565
Scenario3,9,TimePath,TimePath15,[Travelers],Content,NumberOnLink,Average,0.0424179846437898
Scenario3,10,TimePath,TimePath15,[Travelers],Content,NumberOnLink,Average,0.0417146261084643
Scenario3,1,TimePath,TimePath15,[Travelers],Content,NumberOnLink,Maximum,1
Scenario3,2,TimePath,TimePath15,[Travelers],Content,NumberOnLink,Maximum,1
Scenario3,3,TimePath,TimePath15,[Travelers],Content,NumberOnLink,Maximum,1
Scenario3,4,TimePath,TimePath15,[Travelers],Content,NumberOnLink,Maximum,1
Scenario3,5,TimePath,TimePath15,[Travelers],Content,NumberOnLink,Maximum,1
Scenario3,6,TimePath,TimePath15,[Travelers],Content,NumberOnLink,Maximum,1
Scenario3,7,TimePath,TimePath15,[Travelers],Content,NumberOnLink,Maximum,1
Scenario3,8,TimePath,TimePath15,[Travelers],Content,NumberOnLink,Maximum,1
Scenario3,9,TimePath,TimePath15,[Travelers],Content,NumberOnLink,Maximum,1
Scenario3,10,TimePath,TimePath15,[Travelers],Content,NumberOnLink,Maximum,1
Scenario3,1,TimePath,TimePath15,[Travelers],Content,NumberOnLink,Minimum,0
Scenario3,2,TimePath,TimePath15,[Travelers],Content,NumberOnLink,Minimum,0
Scenario3,3,TimePath,TimePath15,[Travelers],Content,NumberOnLink,Minimum,0
Scenario3,4,TimePath,TimePath15,[Travelers],Content,NumberOnLink,Minimum,0
Scenario3,5,TimePath,TimePath15,[Travelers],Content,NumberOnLink,Minimum,0
Scenario3,6,TimePath,TimePath15,[Travelers],Content,NumberOnLink,Minimum,0
Scenario3,7,TimePath,TimePath15,[Travelers],Content,NumberOnLink,Minimum,0
Scenario3,8,TimePath,TimePath15,[Travelers],Content,NumberOnLink,Minimum,0
Scenario3,9,TimePath,TimePath15,[Travelers],Content,NumberOnLink,Minimum,0
Scenario3,10,TimePath,TimePath15,[Travelers],Content,NumberOnLink,Minimum,0
Scenario3,1,TimePath,TimePath15,[Travelers],EntryQueue,NumberWaiting,Average,0
Scenario3,2,TimePath,TimePath15,[Travelers],EntryQueue,NumberWaiting,Average,0
Scenario3,3,TimePath,TimePath15,[Travelers],EntryQueue,NumberWaiting,Average,0
Scenario3,4,TimePath,TimePath15,[Travelers],EntryQueue,NumberWaiting,Average,0
Scenario3,5,TimePath,TimePath15,[Travelers],EntryQueue,NumberWaiting,Average,0
Scenario3,6,TimePath,TimePath15,[Travelers],EntryQueue,NumberWaiting,Average,0
Scenario3,7,TimePath,TimePath15,[Travelers],EntryQueue,NumberWaiting,Average,0
Scenario3,8,TimePath,TimePath15,[Travelers],EntryQueue,NumberWaiting,Average,0
Scenario3,9,TimePath,TimePath15,[Travelers],EntryQueue,NumberWaiting,Average,0
Scenario3,10,TimePath,TimePath15,[Travelers],EntryQueue,NumberWaiting,Average,0
Scenario3,1,TimePath,TimePath15,[Travelers],EntryQueue,NumberWaiting,Maximum,1
Scenario3,2,TimePath,TimePath15,[Travelers],EntryQueue,NumberWaiting,Maximum,1
Scenario3,3,TimePath,TimePath15,[Travelers],EntryQueue,NumberWaiting,Maximum,1
Scenario3,4,TimePath,TimePath15,[Travelers],EntryQueue,NumberWaiting,Maximum,1
Scenario3,5,TimePath,TimePath15,[Travelers],EntryQueue,NumberWaiting,Maximum,1
Scenario3,6,TimePath,TimePath15,[Travelers],EntryQueue,NumberWaiting,Maximum,1
Scenario3,7,TimePath,TimePath15,[Travelers],EntryQueue,NumberWaiting,Maximum,1
Scenario3,8,TimePath,TimePath15,[Travelers],EntryQueue,NumberWaiting,Maximum,1
Scenario3,9,TimePath,TimePath15,[Travelers],EntryQueue,NumberWaiting,Maximum,1
Scenario3,10,TimePath,TimePath15,[Travelers],EntryQueue,NumberWaiting,Maximum,1
Scenario3,1,TimePath,TimePath15,[Travelers],EntryQueue,NumberWaiting,Minimum,0
Scenario3,2,TimePath,TimePath15,[Travelers],EntryQueue,NumberWaiting,Minimum,0
Scenario3,3,TimePath,TimePath15,[Travelers],EntryQueue,NumberWaiting,Minimum,0
Scenario3,4,TimePath,TimePath15,[Travelers],EntryQueue,NumberWaiting,Minimum,0
Scenario3,5,TimePath,TimePath15,[Travelers],EntryQueue,NumberWaiting,Minimum,0
Scenario3,6,TimePath,TimePath15,[Travelers],EntryQueue,NumberWaiting,Minimum,0
Scenario3,7,TimePath,TimePath15,[Travelers],EntryQueue,NumberWaiting,Minimum,0
Scenario3,8,TimePath,TimePath15,[Travelers],EntryQueue,NumberWaiting,Minimum,0
Scenario3,9,TimePath,TimePath15,[Travelers],EntryQueue,NumberWaiting,Minimum,0
Scenario3,10,TimePath,TimePath15,[Travelers],EntryQueue,NumberWaiting,Minimum,0
Scenario3,1,TimePath,TimePath15,[Travelers],EntryQueue,TimeWaiting,Average,0
Scenario3,2,TimePath,TimePath15,[Travelers],EntryQueue,TimeWaiting,Average,0
Scenario3,3,TimePath,TimePath15,[Travelers],EntryQueue,TimeWaiting,Average,0
Scenario3,4,TimePath,TimePath15,[Travelers],EntryQueue,TimeWaiting,Average,0
Scenario3,5,TimePath,TimePath15,[Travelers],EntryQueue,TimeWaiting,Average,0
Scenario3,6,TimePath,TimePath15,[Travelers],EntryQueue,TimeWaiting,Average,0
Scenario3,7,TimePath,TimePath15,[Travelers],EntryQueue,TimeWaiting,Average,0
Scenario3,8,TimePath,TimePath15,[Travelers],EntryQueue,TimeWaiting,Average,0
Scenario3,9,TimePath,TimePath15,[Travelers],EntryQueue,TimeWaiting,Average,0
Scenario3,10,TimePath,TimePath15,[Travelers],EntryQueue,TimeWaiting,Average,0
Scenario3,1,TimePath,TimePath15,[Travelers],EntryQueue,TimeWaiting,Maximum,0
Scenario3,2,TimePath,TimePath15,[Travelers],EntryQueue,TimeWaiting,Maximum,0
Scenario3,3,TimePath,TimePath15,[Travelers],EntryQueue,TimeWaiting,Maximum,0
Scenario3,4,TimePath,TimePath15,[Travelers],EntryQueue,TimeWaiting,Maximum,0
Scenario3,5,TimePath,TimePath15,[Travelers],EntryQueue,TimeWaiting,Maximum,0
Scenario3,6,TimePath,TimePath15,[Travelers],EntryQueue,TimeWaiting,Maximum,0
Scenario3,7,TimePath,TimePath15,[Travelers],EntryQueue,TimeWaiting,Maximum,0
Scenario3,8,TimePath,TimePath15,[Travelers],EntryQueue,TimeWaiting,Maximum,0
Scenario3,9,TimePath,TimePath15,[Travelers],EntryQueue,TimeWaiting,Maximum,0
Scenario3,10,TimePath,TimePath15,[Travelers],EntryQueue,TimeWaiting,Maximum,0
Scenario3,1,TimePath,TimePath15,[Travelers],EntryQueue,TimeWaiting,Minimum,0
Scenario3,2,TimePath,TimePath15,[Travelers],EntryQueue,TimeWaiting,Minimum,0
Scenario3,3,TimePath,TimePath15,[Travelers],EntryQueue,TimeWaiting,Minimum,0
Scenario3,4,TimePath,TimePath15,[Travelers],EntryQueue,TimeWaiting,Minimum,0
Scenario3,5,TimePath,TimePath15,[Travelers],EntryQueue,TimeWaiting,Minimum,0
Scenario3,6,TimePath,TimePath15,[Travelers],EntryQueue,TimeWaiting,Minimum,0
Scenario3,7,TimePath,TimePath15,[Travelers],EntryQueue,TimeWaiting,Minimum,0
Scenario3,8,TimePath,TimePath15,[Travelers],EntryQueue,TimeWaiting,Minimum,0
Scenario3,9,TimePath,TimePath15,[Travelers],EntryQueue,TimeWaiting,Minimum,0
Scenario3,10,TimePath,TimePath15,[Travelers],EntryQueue,TimeWaiting,Minimum,0
Scenario3,1,TimePath,TimePath15,[Travelers],FlowTime,TimeOnLink,Average,0.128142062385013
Scenario3,2,TimePath,TimePath15,[Travelers],FlowTime,TimeOnLink,Average,0.129200542847263
Scenario3,3,TimePath,TimePath15,[Travelers],FlowTime,TimeOnLink,Average,0.136642830058587
Scenario3,4,TimePath,TimePath15,[Travelers],FlowTime,TimeOnLink,Average,0.113422866281644
Scenario3,5,TimePath,TimePath15,[Travelers],FlowTime,TimeOnLink,Average,0.123390773394517
Scenario3,6,TimePath,TimePath15,[Travelers],FlowTime,TimeOnLink,Average,0.130139535300452
Scenario3,7,TimePath,TimePath15,[Travelers],FlowTime,TimeOnLink,Average,0.117245173966936
Scenario3,8,TimePath,TimePath15,[Travelers],FlowTime,TimeOnLink,Average,0.126200310284269
Scenario3,9,TimePath,TimePath15,[Travelers],FlowTime,TimeOnLink,Average,0.127253953931369
Scenario3,10,TimePath,TimePath15,[Travelers],FlowTime,TimeOnLink,Average,0.125143878325393
Scenario3,1,TimePath,TimePath15,[Travelers],FlowTime,TimeOnLink,Maximum,0.184550460145903
Scenario3,2,TimePath,TimePath15,[Travelers],FlowTime,TimeOnLink,Maximum,0.147801399455663
Scenario3,3,TimePath,TimePath15,[Travelers],FlowTime,TimeOnLink,Maximum,0.182542737772597
Scenario3,4,TimePath,TimePath15,[Travelers],FlowTime,TimeOnLink,Maximum,0.132651959619977
Scenario3,5,TimePath,TimePath15,[Travelers],FlowTime,TimeOnLink,Maximum,0.199962695794056
Scenario3,6,TimePath,TimePath15,[Travelers],FlowTime,TimeOnLink,Maximum,0.178239549998555
Scenario3,7,TimePath,TimePath15,[Travelers],FlowTime,TimeOnLink,Maximum,0.176703151210397
Scenario3,8,TimePath,TimePath15,[Travelers],FlowTime,TimeOnLink,Maximum,0.178956288242439
Scenario3,9,TimePath,TimePath15,[Travelers],FlowTime,TimeOnLink,Maximum,0.192824949101219
Scenario3,10,TimePath,TimePath15,[Travelers],FlowTime,TimeOnLink,Maximum,0.14272439892022
Scenario3,1,TimePath,TimePath15,[Travelers],FlowTime,TimeOnLink,Minimum,0.0983230517253233
Scenario3,2,TimePath,TimePath15,[Travelers],FlowTime,TimeOnLink,Minimum,0.11244231080369
Scenario3,3,TimePath,TimePath15,[Travelers],FlowTime,TimeOnLink,Minimum,0.100565909177812
Scenario3,4,TimePath,TimePath15,[Travelers],FlowTime,TimeOnLink,Minimum,0.100696398902674
Scenario3,5,TimePath,TimePath15,[Travelers],FlowTime,TimeOnLink,Minimum,0.097904821096872
Scenario3,6,TimePath,TimePath15,[Travelers],FlowTime,TimeOnLink,Minimum,0.0983265555336783
Scenario3,7,TimePath,TimePath15,[Travelers],FlowTime,TimeOnLink,Minimum,0.0976101923109516
Scenario3,8,TimePath,TimePath15,[Travelers],FlowTime,TimeOnLink,Minimum,0.0990545249737558
Scenario3,9,TimePath,TimePath15,[Travelers],FlowTime,TimeOnLink,Minimum,0.0984295238926549
Scenario3,10,TimePath,TimePath15,[Travelers],FlowTime,TimeOnLink,Minimum,0.105514423026225
Scenario3,1,TimePath,TimePath15,[Travelers],Throughput,NumberEntered,Total,8
Scenario3,2,TimePath,TimePath15,[Travelers],Throughput,NumberEntered,Total,8
Scenario3,3,TimePath,TimePath15,[Travelers],Throughput,NumberEntered,Total,8
Scenario3,4,TimePath,TimePath15,[Travelers],Throughput,NumberEntered,Total,8
Scenario3,5,TimePath,TimePath15,[Travelers],Throughput,NumberEntered,Total,8
Scenario3,6,TimePath,TimePath15,[Travelers],Throughput,NumberEntered,Total,8
Scenario3,7,TimePath,TimePath15,[Travelers],Throughput,NumberEntered,Total,8
Scenario3,8,TimePath,TimePath15,[Travelers],Throughput,NumberEntered,Total,8
Scenario3,9,TimePath,TimePath15,[Travelers],Throughput,NumberEntered,Total,8
Scenario3,10,TimePath,TimePath15,[Travelers],Throughput,NumberEntered,Total,8
Scenario3,1,TimePath,TimePath15,[Travelers],Throughput,NumberExited,Total,8
Scenario3,2,TimePath,TimePath15,[Travelers],Throughput,NumberExited,Total,8
Scenario3,3,TimePath,TimePath15,[Travelers],Throughput,NumberExited,Total,8
Scenario3,4,TimePath,TimePath15,[Travelers],Throughput,NumberExited,Total,8
Scenario3,5,TimePath,TimePath15,[Travelers],Throughput,NumberExited,Total,8
Scenario3,6,TimePath,TimePath15,[Travelers],Throughput,NumberExited,Total,8
Scenario3,7,TimePath,TimePath15,[Travelers],Throughput,NumberExited,Total,8
Scenario3,8,TimePath,TimePath15,[Travelers],Throughput,NumberExited,Total,8
Scenario3,9,TimePath,TimePath15,[Travelers],Throughput,NumberExited,Total,8
Scenario3,10,TimePath,TimePath15,[Travelers],Throughput,NumberExited,Total,8
Scenario3,1,TimePath,TimePath16,[Flow],Throughput,VolumeFlowIn,Total,0
Scenario3,2,TimePath,TimePath16,[Flow],Throughput,VolumeFlowIn,Total,0
