node,companyid,l4c,l4c_scaled,gender,ethnicity,age_diff,geo_dist,ivyplus,prior_investments_success,complementarity,exec_age,male_exec,nonwhite_exec,ivyplus_exec,year,comp_lon,comp_lat,neighborhood_edges,no_deals_nh,no_deals_5year_nh,company_state
128160-10F,163925-65,0,0,.5,1,6,51645.84,0,0,.5,0,1,1,0,2017,-122.3957,37.789227,18,4,24,Generating revenue
128173-42F,121401-01,1,.16666667,1,0,4,441630.69,.5,0,0,0,1,0,1,2017,-75.19957,39.961613,6,4,4,Generating revenue
128225-98F,229157-20,0,0,1,1,8,3685758.5,0,0,1,0,1,0,0,2018,-118.15577,34.112957,21,3,18,
128261-62F,10982-35,3,.16666667,1,1,5,3835832.3,.5,0,1,0,1,0,0,2004,-74.622528,40.588097,18,8,24,Generating revenue
128261-62F,52921-00,3,.10344828,1,1,6,49013.246,0,0,1,0,1,0,0,2008,-122.13273,37.419388,29,4,8,Startup
128282-05F,66004-93,18,.10909091,0,0,5,306690.25,0,0,1,0,1,0,0,2018,-73.99337,40.7551,165,2,14,Generating revenue
128282-05F,56199-25,18,.11538462,0,1,2,27944.688,0,0,1,4,1,0,0,2016,-121.95446,37.278843,156,2,4,Exit
128282-05F,181981-00,18,.1125,0,0,3,576085.25,0,0,1,0,1,0,0,2017,-117.87453,33.634823,160,1,3,Generating revenue
128282-05F,113181-22,18,.11538462,1,0,5,543060.88,0,0,0,0,1,0,0,2016,-122.375,37.618999,156,20,66,Generating revenue
128282-05F,145067-68,18,.11538462,1,0,5,178618.31,0,0,0,0,1,0,0,2016,-117.12774,32.742893,156,20,66,Startup
128282-05F,169567-48,18,.11538462,1,0,5,3966814,0,0,.5,0,1,0,0,2016,-73.965286,40.694214,156,40,132,
128282-05F,164033-38,18,.1125,1,0,6,1556635.6,0,0,1,0,1,0,0,2017,-122.12138,47.677471,160,8,73,Generating revenue
128282-05F,118655-20,18,.10909091,1,0,7,538764.19,1,0,1,0,1,0,0,2018,-122.36332,37.574936,165,4,150,Generating revenue
128282-50F,66004-93,18,.10909091,0,0,5,306690.25,0,0,1,0,1,0,0,2018,-73.99337,40.7551,165,2,14,Generating revenue
128282-50F,56199-25,18,.11538462,0,1,2,27944.688,0,0,1,4,1,0,0,2016,-121.95446,37.278843,156,2,4,Exit
128282-50F,181981-00,18,.1125,0,0,3,576085.25,0,0,1,0,1,0,0,2017,-117.87453,33.634823,160,1,3,Generating revenue
128282-50F,113181-22,18,.11538462,1,0,5,543060.88,0,0,0,0,1,0,0,2016,-122.375,37.618999,156,20,66,Generating revenue
128282-50F,145067-68,18,.11538462,1,0,5,178618.31,0,0,0,0,1,0,0,2016,-117.12774,32.742893,156,20,66,Startup
128282-50F,169567-48,18,.11538462,1,0,5,3966814,0,0,.5,0,1,0,0,2016,-73.965286,40.694214,156,40,132,
128282-50F,164033-38,18,.1125,1,0,6,1556635.6,0,0,1,0,1,0,0,2017,-122.12138,47.677471,160,8,73,Generating revenue
128282-50F,118655-20,18,.10909091,1,0,7,538764.19,1,0,1,0,1,0,0,2018,-122.36332,37.574936,165,4,150,Generating revenue
128381-23F,55018-27,0,0,1,0,2,2301416.8,0,0,1,0,1,1,0,2009,-75.400688,40.058807,3,2,4,Generating revenue
128381-23F,52621-75,0,0,1,0,3,2362776.5,0,0,1,0,1,1,0,2010,-121.96066,37.393242,4,1,3,Out of business
128388-25F,56051-02,0,0,.80000001,1,1,30375.467,0,0,.80000001,0,0,0,1,2012,-87.625038,41.904667,5,5,5,Generating revenue
128404-63F,54889-57,66,.375,1,0,14,548291.38,0,0,0,0,1,0,1,2013,-118.36241,34.098907,176,10,71,Out of business
128404-63F,161560-72,33,.17098446,1,.5,15,16476.551,0,0,.5,0,1,0,1,2014,-122.39577,37.766529,193,12,142,Generating revenue
128404-63F,114381-19,26,.1436464,1,1,4,4446.665,0,0,0,0,1,0,1,2015,-122.2144,37.483505,181,3,12,Exit
128464-39F,53876-89,0,0,.66666669,.66666669,0,3929811,0,0,1,0,1,1,0,2008,-117.20722,32.899998,3,3,3,Startup
128465-20F,55906-57,0,0,1,1,1,2714172.3,0,0,1,3,1,0,0,2016,-120.65196,35.262547,7,6,12,Generating revenue
128471-23F,153983-89,0,0,1,1,0,4344884,0,0,.33333334,0,1,0,1,2016,-122.2144,37.483505,3,3,3,Generating revenue
128472-40F,58147-48,0,0,1,1,5,556454.44,0,0,.5,5,1,0,1,2018,-122.39577,37.766529,5,4,4,Generating revenue
128472-67F,153983-89,0,0,1,1,0,4344884,0,0,.33333334,0,1,0,0,2016,-122.2144,37.483505,3,3,3,Generating revenue
128473-21F,153983-89,0,0,1,1,0,4344884,0,0,.33333334,0,1,0,0,2016,-122.2144,37.483505,3,3,3,Generating revenue
128549-71F,111805-84,0,0,.80000001,.89999998,1,1114.8893,0,0,.40000001,0,1,0,0,2017,-87.6371,41.898582,19,70,80,Generating revenue
128549-71F,185935-42,0,0,1,1,1,506173.72,0,0,0,0,1,0,0,2017,-93.718651,41.674755,19,7,8,Generating revenue
128554-75F,153888-13,0,0,1,1,15,2272438.8,0,0,1,0,1,0,0,2019,-114.07639,46.922749,3,1,4,Generating revenue
128561-23F,121770-37,0,0,1,1,0,56162.238,0,0,1,0,1,0,0,2017,-105.29673,40.020885,2,2,2,Generating revenue
128562-31F,121770-37,0,0,1,1,0,56162.238,0,0,1,0,1,0,0,2017,-105.29673,40.020885,2,2,2,Generating revenue
128563-84F,154046-89,0,0,1,.66666669,13,72965.156,0,0,.33333334,0,1,0,0,2016,-74.649223,40.357437,5,6,6,Generating revenue
128563-84F,161854-84,0,0,1,1,13,1668.4479,0,0,0,0,1,0,0,2016,-73.977592,40.746181,5,4,4,Generating revenue
12857-41F,54235-63,18,.39130434,1,1,9,1109030,0,0,1,0,1,1,1,2005,-122.32855,47.60252,46,7,26,Exit
12857-41F,55287-55,27,.44999999,1,1,10,40099.219,0,0,1,0,1,1,1,2006,-122.00838,37.406288,60,4,28,Out of business
12857-41F,53991-01,27,.36486486,1,.66666669,11,2644370.3,0,0,1,0,1,1,1,2007,-95.3573,29.695879,74,15,96,
12857-41F,51228-46,27,.30681819,0,1,12,11605.302,0,0,1,0,1,1,1,2008,-122.07846,37.389488,88,12,40,Out of business
12857-41F,51432-13,27,.30681819,1,1,12,2407687.8,0,0,0,0,1,1,1,2008,-97.703918,30.384205,88,12,40,Startup
12857-41F,51233-59,27,.44999999,1,0,4.6666665,40844.266,.33333334,0,1,.33333334,1,1,1,2006,-122.41087,37.772327,60,9,18,Exit
128606-32F,170834-23,9,.29032257,1,1,7,643131.19,1,0,0,8,0,0,0,2018,-71.152061,42.484547,31,3,6,
128636-83F,53695-81,0,0,1,0,7,572966.63,0,0,0,4,1,1,0,2013,-118.04395,33.849327,12,1,4,Generating revenue
128642-32F,118589-05,0,0,.33333334,.33333334,11,7362.4609,0,0,.66666669,0,1,0,0,2017,-75.19957,39.961613,82,60,219,Generating revenue
128642-32F,159184-00,0,0,0,1,11,4828.895,0,0,1,0,1,0,0,2017,-75.180672,39.938511,82,20,73,Generating revenue
128642-32F,162908-56,0,0,.33333334,.33333334,11,8085.5142,0,0,.66666669,0,1,0,0,2017,-75.230026,39.961811,82,60,219,
128642-32F,167206-96,0,0,0,1,11,7362.4609,0,0,0,0,1,0,0,2017,-75.19957,39.961613,82,20,73,Generating revenue
128642-32F,182550-07,0,0,0,1,11,8208.4551,0,0,1,0,1,0,0,2017,-75.172218,39.968262,82,20,73,Generating revenue
128642-32F,182553-85,0,0,0,1,11,5074.0562,0,0,0,0,1,0,0,2017,-75.241096,39.871899,82,20,73,Startup
128642-32F,179667-91,0,0,0,1,11,29866.559,0,0,1,0,1,0,0,2017,-75.483566,40.042252,82,20,73,Generating revenue
128642-32F,181106-74,0,0,0,1,11,12969.271,0,0,0,0,1,0,0,2017,-75.335617,39.929512,82,40,146,Generating revenue
128642-32F,179667-10,3,.031914894,1,1,12,47578.246,0,0,0,0,1,0,0,2018,-74.818123,40.214661,94,14,156,Generating revenue
128642-32F,160359-49,3,.031914894,0,1,7,7362.4609,0,0,1,5,1,0,0,2018,-75.19957,39.961613,94,14,156,
128642-32F,226628-20,3,.031914894,0,1,9.666667,5074.0562,0,0,.66666669,2.3333333,1,0,0,2018,-75.241096,39.871899,94,21,234,Startup
128643-22F,118589-05,0,0,.33333334,.33333334,11,7362.4609,0,0,.66666669,0,1,0,0,2017,-75.19957,39.961613,82,60,219,Generating revenue
128643-22F,159184-00,0,0,0,1,11,4828.895,0,0,1,0,1,0,0,2017,-75.180672,39.938511,82,20,73,Generating revenue
128643-22F,162908-56,0,0,.33333334,.33333334,11,8085.5142,0,0,.66666669,0,1,0,0,2017,-75.230026,39.961811,82,60,219,
128643-22F,167206-96,0,0,0,1,11,7362.4609,0,0,0,0,1,0,0,2017,-75.19957,39.961613,82,20,73,Generating revenue
128643-22F,182550-07,0,0,0,1,11,8208.4551,0,0,1,0,1,0,0,2017,-75.172218,39.968262,82,20,73,Generating revenue
128643-22F,182553-85,0,0,0,1,11,5074.0562,0,0,0,0,1,0,0,2017,-75.241096,39.871899,82,20,73,Startup
128643-22F,179667-91,0,0,0,1,11,29866.559,0,0,1,0,1,0,0,2017,-75.483566,40.042252,82,20,73,Generating revenue
128643-22F,181106-74,0,0,0,1,11,12969.271,0,0,0,0,1,0,0,2017,-75.335617,39.929512,82,40,146,Generating revenue
128643-22F,179667-10,3,.031914894,1,1,12,47578.246,0,0,0,0,1,0,0,2018,-74.818123,40.214661,94,14,156,Generating revenue
128643-22F,160359-49,3,.031914894,0,1,7,7362.4609,0,0,1,5,1,0,0,2018,-75.19957,39.961613,94,14,156,
128643-22F,226628-20,3,.031914894,0,1,9.666667,5074.0562,0,0,.66666669,2.3333333,1,0,0,2018,-75.241096,39.871899,94,21,234,Startup
128659-51F,154083-25,0,0,1,1,0,0,0,0,0,0,1,0,0,2016,-118.66464,34.133514,1,1,1,Generating revenue
128675-35F,154142-65,0,0,1,1,.2,1615220.8,0,0,.2,.2,1,0,0,2016,-82.611351,28.052799,5,5,5,Startup
128675-53F,154142-65,0,0,1,1,.2,1615220.8,0,0,.2,.2,1,0,0,2016,-82.611351,28.052799,5,5,5,Startup
128691-28F,222924-88,0,0,1,1,0,42346.703,0,0,1,0,1,0,0,2016,-87.560547,37.825092,5,3,3,Generating revenue
128691-28F,85823-65,0,0,1,1,1,5202.625,0,0,0,3,1,0,0,2017,-84.535751,39.12056,6,1,2,Generating revenue
128724-85F,134450-38,0,0,1,1,9,3788065.8,0,0,.5,0,1,0,0,2016,-75.956017,39.593815,55,22,70,Generating revenue
128724-85F,91619-83,0,0,1,1,9,3736243.3,0,0,0,0,1,0,0,2016,-76.333282,40.032631,55,11,35,Generating revenue
128724-85F,96977-80,0,0,0,1,9,3751638.5,0,0,0,0,1,0,0,2016,-76.633614,39.328957,55,11,35,Generating revenue
128724-85F,95242-42,0,0,1,1,9,39333.164,0,0,0,0,1,0,0,2016,-122.03976,47.930901,55,11,35,Generating revenue
128724-85F,121691-08,0,0,0,0,10,3757574.3,0,0,0,0,1,0,0,2017,-76.574783,39.301159,76,16,51,Generating revenue
128724-85F,54611-56,0,0,1,1,10,1836.9393,0,0,1,0,1,0,0,2017,-122.34675,47.63065,76,16,51,
128724-85F,103227-76,0,0,1,0,11,1112406.1,0,0,1,0,1,0,0,2018,-122.375,37.618999,76,6,55,Generating revenue
12875-32F,179667-10,0,0,1,1,12,47578.246,0,0,0,0,0,0,0,2018,-74.818123,40.214661,88,14,156,Generating revenue
12875-32F,160359-49,0,0,0,1,7,7362.4609,0,0,1,5,0,0,0,2018,-75.19957,39.961613,88,14,156,
12875-32F,226628-20,0,0,0,1,9.666667,5074.0562,0,0,.66666669,2.3333333,0,0,0,2018,-75.241096,39.871899,88,21,234,Startup
128769-49F,11318-59,0,0,1,.66666669,14,550666.81,.33333334,0,.33333334,0,1,1,1,2012,-118.4922,34.014912,8,3,9,Generating revenue
128770-03F,56205-01,0,0,0,1,1.4,259029.98,0,0,.80000001,1.4,1,0,0,2012,-122.04577,37.592182,5,5,5,Generating revenue
128774-44F,117692-92,15,.35714287,1,1,17,13057.332,0,0,1,0,1,0,0,2016,-122.24602,37.533539,42,6,21,Generating revenue
12882-70F,120215-17,0,0,.5,.5,5,1993860.9,0,0,0,0,1,0,1,2018,-118.24255,34.044662,2,2,2,Generating revenue
128845-18F,51113-44,1,.1,1,1,4,3889699.3,0,0,0,0,1,1,0,2012,-77.385269,38.977108,10,2,5,Exit
128848-15F,99799-39,0,0,1,.60000002,14,3504244.3,0,0,.2,0,1,1,0,2015,-84.357788,33.818302,18,15,40,Not profitable
128848-15F,56311-12,0,0,1,1,13,24842.613,0,0,0,1,1,1,0,2015,-122.34166,47.671345,18,6,16,Exit
128848-15F,60312-25,0,0,1,1,9.5,18075.879,0,0,.5,6.5,1,1,0,2017,-122.33438,47.610668,18,4,18,Generating revenue
128865-79F,173468-89,3,.17647059,.63636363,.90909094,1,0,0,0,.090909094,0,1,0,0,2017,-74.000122,40.741013,17,22,33,Exit
128865-97F,173468-89,3,.17647059,.63636363,.90909094,1,0,0,0,.090909094,0,1,0,0,2017,-74.000122,40.741013,17,22,33,Exit
128987-74F,113283-55,0,0,1,0,1,16021.472,0,0,1,0,1,0,0,2016,-77.436302,38.889111,4,4,8,Generating revenue
12906-37F,53901-10,6,.23076923,0,1,4,0,0,0,0,5,1,0,0,2012,-84.507736,39.104408,26,3,7,Generating revenue
12906-37F,55565-83,6,.23076923,1,.66666669,10,916674.56,0,0,0,1,1,0,0,2014,-73.99337,40.7551,26,9,24,Out of business
129113-83F,54780-85,0,0,1,0,1,15037.572,0,0,1,0,1,0,0,2007,-97.757431,30.40617,7,3,5,Exit
129124-81F,124477-93,12,.11650486,1,1,7,52472.965,1,0,1,0,1,0,0,2017,-122.3957,37.789227,103,15,51,Generating revenue
129124-81F,168659-83,12,.11650486,1,.5,6,36556.105,0,0,0,1,1,0,0,2017,-122.375,37.618999,103,30,102,Generating revenue
129125-26F,124477-93,12,.11650486,1,1,7,52472.965,1,0,1,0,1,1,0,2017,-122.3957,37.789227,103,15,51,Generating revenue
129125-26F,168659-83,12,.11650486,1,.5,6,36556.105,0,0,0,1,1,1,0,2017,-122.375,37.618999,103,30,102,Generating revenue
129125-44F,124477-93,12,.11650486,1,1,7,52472.965,1,0,1,0,1,1,0,2017,-122.3957,37.789227,103,15,51,Generating revenue
129125-44F,168659-83,12,.11650486,1,.5,6,36556.105,0,0,0,1,1,1,0,2017,-122.375,37.618999,103,30,102,Generating revenue
129153-52F,54678-97,0,0,1,1,8,468821.66,0,0,1,0,1,0,0,2013,-78.869904,42.880108,15,6,11,Generating revenue
129153-52F,57657-79,0,0,1,1,8,0,0,0,1,0,1,0,0,2013,-78.869904,42.880108,15,12,22,Generating revenue
129153-52F,62175-34,0,0,1,1,9,0,0,0,0,0,1,0,0,2014,-78.869904,42.880108,19,4,13,Generating revenue
129157-03F,65911-15,0,0,1,.5,1,51648.492,0,0,.5,0,1,1,0,2014,-122.07846,37.389488,9,10,12,Generating revenue
129212-29F,119766-97,20,.32786885,1,0,9,4347961,1,0,1,5,1,0,0,2018,-122.42188,37.792778,61,5,25,Generating revenue
129212-29F,53705-08,11,.18333334,1,0,5,4327924,0,0,1,6,1,0,0,2015,-122.03362,37.535587,60,4,8,Exit
129229-84F,155467-72,0,0,1,1,0,350809.31,0,0,1,0,1,0,0,2017,-75.19957,39.961613,1,1,1,
129296-08F,119075-50,0,0,1,1,3,471130.38,0,0,1,0,1,0,0,2018,-77.476936,38.75227,1,1,1,Generating revenue
129335-14F,55278-82,0,0,.5,1,0,4158988.3,.5,0,1,0,0,0,1,2012,-122.41087,37.772327,2,2,2,Generating revenue
129335-14F,61910-56,0,0,1,0,2,4139997.3,0,0,1,0,0,0,1,2014,-121.9846,37.346241,6,2,4,Startup
129335-50F,102786-40,0,0,1,0,1,2022.8665,0,0,0,0,1,0,0,2016,-73.982048,40.739021,2,1,2,Generating revenue
129335-50F,169375-96,0,0,1,0,2,2478.3328,0,0,1,0,1,0,0,2017,-73.99337,40.7551,4,2,6,Generating revenue
129387-25F,228243-88,1,.090909094,.5,.5,0,4162148.3,0,0,1,0,1,0,1,2018,-73.7789,40.639801,11,6,6,Generating revenue
129392-29F,228243-88,1,.090909094,.5,.5,0,4162148.3,0,0,1,0,0,1,0,2018,-73.7789,40.639801,11,6,6,Generating revenue
129410-02F,42856-48,0,0,1,1,1,3746523.8,0,0,1,0,1,0,0,2010,-77.027603,38.895267,1,1,1,Generating revenue
129422-53F,154671-40,0,0,1,1,0,1184493.4,0,0,1,0,1,0,0,2016,-88.048141,42.051926,1,1,1,Exit
129431-17F,115538-41,0,0,1,1,0,5416.1924,0,0,0,0,1,0,1,2017,-98.456802,29.486179,3,3,3,Generating revenue
129449-35F,112042-27,0,0,1,1,5,107646.98,0,0,.5,0,1,0,0,2015,-104.99699,39.751587,9,4,10,Profitable
12947-32F,61988-86,0,0,1,1,10,40844.266,0,0,1,3,1,0,0,2017,-122.41087,37.772327,5,1,4,Generating revenue
129492-19F,54228-43,0,0,1,1,8,16595.75,0,0,0,0,1,0,0,2013,-73.982048,40.739021,9,1,7,Generating revenue
129492-19F,99398-62,0,0,1,1,5,1235427,0,0,.5,3,1,0,0,2017,-73.977592,40.746181,28,2,14,Startup
129550-42F,66210-40,656,1.858357,1,0,8,19494.227,0,0,1,0,1,0,0,2014,-122.40793,37.792679,353,6,26,Generating revenue
129550-42F,52648-48,0,0,1,1,6,720093,0,0,1,0,1,0,0,2011,-117.26159,32.83876,111,37,69,Out of business
129550-42F,55170-55,306,1.224,.5,1,7,2303.0408,0,0,1,0,1,0,0,2012,-122.3957,37.789227,250,72,210,Out of business
129550-42F,55306-72,306,1.224,1,0,7,3280.2791,0,0,1,0,1,0,0,2012,-122.41018,37.80188,250,36,105,Exit
129550-42F,54083-44,507,1.6095238,1,1,6,2828304,0,0,1,2,1,0,0,2013,-87.635384,41.888626,315,62,270,Generating revenue
129550-42F,54895-69,507,1.6095238,1,1,8,4168397,0,0,1,0,1,0,0,2013,-73.545059,41.081394,315,93,405,Generating revenue
129550-42F,98502-49,656,1.858357,1,1,9,577763.81,0,0,0,0,1,0,0,2014,-122.7278,37.784828,353,27,157,Generating revenue
129550-42F,114381-19,778,2.0913978,1,1,4,4446.665,0,0,0,0,1,0,0,2015,-122.2144,37.483505,372,3,12,Exit
129550-42F,55899-46,306,1.224,0,.75,2,16476.551,0,0,.25,0,1,0,0,2012,-122.39577,37.766529,250,32,76,Startup
129550-42F,60887-80,507,1.6095238,0,0,3,543060.88,0,0,1,0,1,0,0,2013,-118.408,33.942501,315,16,54,Generating revenue
129550-42F,56239-21,306,1.224,1,1,2,30722.881,0,0,0,0,1,0,0,2012,-122.16605,37.397823,250,9,19,Generating revenue
129550-42F,56485-18,306,1.224,1,0,2,16476.551,0,0,1,0,1,0,0,2012,-122.39577,37.766529,250,9,19,
129550-42F,57698-38,778,2.0913978,1,1,5,20677.248,0,0,0,0,1,0,0,2015,-122.2144,37.483505,372,15,108,Generating revenue
129617-02F,113302-18,0,0,1,0,15,1266803,0,0,.75,3,1,0,0,2017,-96.839378,33.143791,26,12,76,Generating revenue
129625-57F,56172-88,0,0,1,.75,6,43004.57,0,0,1,0,1,1,1,2013,-121.91202,37.804066,8,4,16,Generating revenue
129693-25F,53331-49,0,0,1,1,5,1645163.4,0,0,1,6,1,0,0,2014,-113.95551,46.89682,5,4,8,Generating revenue
129721-42F,52877-98,0,0,0,1,1,21705.322,0,0,.33333334,1,1,0,0,2006,-81.443649,41.388386,3,3,3,Out of business
129731-86F,134450-38,0,0,1,1,9,3788065.8,0,0,.5,0,1,0,1,2016,-75.956017,39.593815,55,22,70,Generating revenue
129731-86F,91619-83,0,0,1,1,9,3736243.3,0,0,0,0,1,0,1,2016,-76.333282,40.032631,55,11,35,Generating revenue
129731-86F,96977-80,0,0,0,1,9,3751638.5,0,0,0,0,1,0,1,2016,-76.633614,39.328957,55,11,35,Generating revenue
129731-86F,95242-42,0,0,1,1,9,39333.164,0,0,0,0,1,0,1,2016,-122.03976,47.930901,55,11,35,Generating revenue
129731-86F,121691-08,0,0,0,0,10,3757574.3,0,0,0,0,1,0,1,2017,-76.574783,39.301159,76,16,51,Generating revenue
129731-86F,54611-56,0,0,1,1,10,1836.9393,0,0,1,0,1,0,1,2017,-122.34675,47.63065,76,16,51,
129731-86F,103227-76,0,0,1,0,11,1112406.1,0,0,1,0,1,0,1,2018,-122.375,37.618999,76,6,55,Generating revenue
129747-70F,154901-98,0,0,0,1,0,558908.44,0,0,1,0,1,0,0,2015,-118.408,33.942501,2,2,2,Generating revenue
129747-70F,228137-86,0,0,0,1,2,0,0,0,1,0,1,0,0,2017,-121.93734,47.860245,4,1,3,Generating revenue
129772-99F,96383-35,1,.11111111,.5,0,7,1234117.3,0,0,.5,0,1,0,0,2016,-73.996529,40.750744,9,2,12,Generating revenue
129772-99F,99398-62,1,.090909094,1,1,5,1235427,0,0,.5,3,1,0,0,2017,-73.977592,40.746181,11,2,14,Startup
129790-99F,169018-93,1,.071428575,.33333334,1,5,2785549,0,0,.33333334,0,1,0,1,2017,-117.16871,32.804974,14,6,9,Generating revenue
129819-70F,154901-98,0,0,0,1,0,558908.44,0,0,1,0,1,0,0,2015,-118.408,33.942501,2,2,2,Generating revenue
129819-70F,228137-86,0,0,0,1,2,0,0,0,1,0,1,0,0,2017,-121.93734,47.860245,3,1,3,Generating revenue
129844-99F,61694-56,0,0,1,1,1,8164.0674,0,0,1,0,1,0,0,2013,-71.104309,42.364346,2,1,2,Generating revenue
129858-04F,55899-55,30,.66666669,0,1,5.5,517956.16,.5,0,1,5.5,0,0,0,2017,-122.18385,37.451687,45,6,16,Generating revenue
129875-05F,154938-52,0,0,1,0,0,1535158,0,0,.5,0,1,1,0,2017,-122.309,47.449001,2,2,2,Startup
129887-20F,55125-10,0,0,1,1,1,18706.072,0,0,0,0,1,0,0,2008,-79.993134,40.447037,4,2,4,Generating revenue
129945-07F,118655-20,44,.14012739,1,0,7,538764.19,1,0,1,0,1,0,0,2018,-122.36332,37.574936,314,4,150,Generating revenue
129965-14F,227350-00,0,0,1,.5,6,8164.0674,0,0,1,0,1,0,0,2018,-71.104309,42.364346,4,4,4,Startup
130048-66F,126672-49,2253,3.818644,1,.5,17,5772.2271,1,0,1,1,1,0,0,2017,-122.13273,37.419388,590,6,42,Generating revenue
130048-66F,163727-74,2293,3.8473155,1,0,6,16476.551,.5,0,0,0,1,0,0,2016,-122.375,37.618999,596,16,90,Generating revenue
130048-66F,118050-76,2293,3.8473155,1,.5,6,2848.5518,.5,0,.5,0,1,0,0,2016,-122.4019,37.791729,596,16,90,Generating revenue
130048-66F,160826-41,2293,3.8473155,1,.33333334,6,0,0,0,0,0,1,0,0,2016,-122.39577,37.766529,596,24,135,Generating revenue
130048-66F,115252-57,2293,3.8473155,1,1,6,495459.44,0,0,0,0,1,0,0,2016,-118.47432,34.026958,596,10,36,Out of business
130048-66F,119320-39,2293,3.8473155,1,1,6,15925.178,0,0,0,0,1,0,0,2016,-122.2144,37.483505,596,10,36,Generating revenue
130048-66F,111651-58,2293,3.8473155,0,1,6,51648.492,1,0,1,0,1,0,0,2016,-122.41087,37.772327,596,10,36,Generating revenue
130048-66F,124477-93,2253,3.818644,1,1,7,52472.965,1,0,1,0,1,0,0,2017,-122.3957,37.789227,590,15,51,Generating revenue
130048-66F,168659-83,2253,3.818644,1,.5,6,36556.105,0,0,0,1,1,0,0,2017,-122.375,37.618999,590,30,102,Generating revenue
130048-66F,97209-91,2202,4.3261294,1,1,6,308853.06,0,0,1,0,1,0,0,2014,-74.005318,40.734718,509,38,63,Generating revenue
130048-66F,110498-23,2290,3.8879457,1,.80000001,7,4351856,0,0,.80000001,0,1,0,0,2015,-122.375,37.618999,589,80,395,Generating revenue
130048-66F,64424-17,2290,3.8879457,.66666669,1,7,5171.8359,0,0,.33333334,0,1,0,0,2015,-71.064949,42.37862,589,48,237,Not profitable
130048-66F,62007-58,2202,4.3261294,1,1,5,0,0,0,0,0,1,0,0,2014,-118.408,33.942501,509,5,29,Startup
130048-66F,99816-76,2290,3.8879457,1,0,6,1549755.8,0,0,0,0,1,0,0,2015,-122.14104,47.610935,589,7,35,Generating revenue
130048-66F,58352-32,2202,4.3261294,1,.33333334,4,4343894,.33333334,0,.33333334,0,1,0,0,2014,-71.099083,42.381927,509,30,63,Generating revenue
130053-25F,121636-72,3,.1875,1,1,15,9815.1543,0,0,1,0,1,0,0,2016,-71.413063,41.820801,16,5,15,Generating revenue
130053-25F,155653-66,3,.1875,1,1,15,3954.5972,0,0,1,0,1,0,0,2016,-71.451187,41.705479,16,5,15,Generating revenue
130076-11F,170220-34,6,.33333334,0,1,1,1125938.4,0,0,1,0,1,0,0,2017,-105.21928,40.044384,18,3,7,Profitable
130076-11F,183970-27,6,.33333334,1,1,7,2438928.3,0,0,0,0,1,0,0,2017,-97.760872,30.246309,18,1,6,Startup
130078-90F,170220-34,6,.33333334,0,1,1,1125938.4,0,0,1,0,1,0,0,2017,-105.21928,40.044384,18,3,7,Profitable
130078-90F,183970-27,6,.33333334,1,1,7,2438928.3,0,0,0,0,1,0,0,2017,-97.760872,30.246309,18,1,6,Startup
130079-08F,121636-72,3,.1875,1,1,15,9815.1543,0,0,1,0,1,0,0,2016,-71.413063,41.820801,16,5,15,Generating revenue
130079-08F,155653-66,3,.1875,1,1,15,3954.5972,0,0,1,0,1,0,0,2016,-71.451187,41.705479,16,5,15,Generating revenue
130111-21F,54303-31,0,0,0,1,0,26697.686,0,0,1,0,1,0,0,2007,-72.830322,41.725197,1,1,1,Out of business
130111-21F,54953-83,0,0,1,1,5,104726.14,0,0,0,0,1,0,0,2012,-73.351784,41.140896,7,2,7,Out of business
130132-81F,181963-90,3,.1,0,1,12,45544.863,0,0,0,0,1,0,0,2018,-122.42188,37.792778,30,1,17,Generating revenue
130133-44F,181963-90,3,.1,0,1,12,45544.863,0,0,0,0,1,0,0,2018,-122.42188,37.792778,30,1,17,Generating revenue
130145-86F,52155-01,0,0,1,1,0,38919.371,.25,0,0,0,1,0,0,2011,-73.955528,40.645256,4,4,4,Generating revenue
130147-12F,52155-01,0,0,1,1,0,38919.371,.25,0,0,0,1,0,0,2011,-73.955528,40.645256,4,4,4,Generating revenue
13018-15F,55261-36,0,0,1,1,5,15765.934,0,0,1,0,1,1,0,2012,-119.80297,34.443527,9,4,6,Generating revenue
130188-70F,13287-07,0,0,1,.5,7,20793.783,0,0,.5,0,1,1,1,2007,-121.96066,37.393242,33,12,52,Out of business
130188-70F,171751-24,6,.10909091,1,0,8,4161868.3,1,0,.5,0,1,1,1,2018,-122.375,37.618999,55,2,48,Generating revenue
130192-66F,155283-94,0,0,1,1,0,2463500,0,0,0,0,1,0,1,2016,-97.795753,30.20756,1,1,1,Startup
130227-13F,155299-42,0,0,1,1,11,0,0,0,0,0,1,0,0,2016,-83.042679,39.988113,3,1,3,Generating revenue
130234-06F,155304-91,0,0,1,1,2,14009.068,0,0,0,2,1,0,0,2018,-83.139832,40.089809,7,2,8,Startup
130235-32F,155304-91,0,0,1,1,2,14009.068,0,0,0,2,1,0,0,2018,-83.139832,40.089809,7,2,8,Startup
130279-42F,229519-54,34,.16831683,1,1,7,543060.88,0,0,0,0,1,0,0,2018,-118.408,33.942501,202,1,18,Generating revenue
130279-42F,97209-10,43,.22279793,0,0,17,0,0,0,1,0,1,0,0,2016,-122.375,37.618999,193,5,52,Startup
130279-42F,115252-57,43,.22279793,1,1,6,495459.44,0,0,0,0,1,0,0,2016,-118.47432,34.026958,193,10,36,Out of business
